"","word","newspaper","article","year","searchTerm","sentiment","arousal","nWords","nWordsSentiment","percWordsSentiment"
"87561","inderligt","I","1",2015,"ind",2,2,529,41,7.75047258979206
"87562","ønske","I","1",2015,"ind",2,2,529,41,7.75047258979206
"87568","skyld","I","1",2015,"ind",-2,2,529,41,7.75047258979206
"87590","godt","I","1",2015,"ind",3,3,529,41,7.75047258979206
"87674","bedre","I","1",2015,"ind",2,2,529,41,7.75047258979206
"87684","imod","I","1",2015,"ind",-1,1,529,41,7.75047258979206
"87687","kriminalitet","I","1",2015,"ind",-3,3,529,41,7.75047258979206
"87709","skade","I","1",2015,"ind",-2,2,529,41,7.75047258979206
"87716","foregiver","I","1",2015,"ind",-1,1,529,41,7.75047258979206
"87718","beskytte","I","1",2015,"ind",1,1,529,41,7.75047258979206
"87729","skyld","I","1",2015,"ind",-2,2,529,41,7.75047258979206
"87731","vrede","I","1",2015,"ind",-3,3,529,41,7.75047258979206
"87740","udsatte","I","1",2015,"ind",-2,2,529,41,7.75047258979206
"87762","hjælpe","I","10",2011,"fly",2,2,230,11,4.78260869565217
"87784","hjælpe","I","10",2011,"fly",2,2,230,11,4.78260869565217
"87811","afviser","I","10",2011,"fly",-1,1,230,11,4.78260869565217
"87820","mangler","I","10",2011,"fly",-2,2,230,11,4.78260869565217
"87858","hjælpe","I","10",2011,"fly",2,2,230,11,4.78260869565217
"87879","advarer","I","10",2011,"fly",-2,2,230,11,4.78260869565217
"87883","voldsomme","I","10",2011,"fly",-2,2,230,11,4.78260869565217
"87911","hjælp","I","10",2011,"fly",2,2,230,11,4.78260869565217
"87914","når","I","10",2011,"fly",0,0,230,11,4.78260869565217
"87927","kritiske","I","10",2011,"fly",-1,1,230,11,4.78260869565217
"87968","mangler","I","10",2011,"fly",-2,2,230,11,4.78260869565217
"87989","når","I","10",2012,"fly",0,0,535,24,4.48598130841121
"88032","yde","I","10",2012,"fly",1,1,535,24,4.48598130841121
"88033","hjælp","I","10",2012,"fly",2,2,535,24,4.48598130841121
"88044","fine","I","10",2012,"fly",2,2,535,24,4.48598130841121
"88050","glæde","I","10",2012,"fly",3,3,535,24,4.48598130841121
"88100","negative","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"88103","sult","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"88105","diktatur","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"88108","krig","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"88110","kaos","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"88113","negative","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"88135","positive","I","10",2012,"fly",2,2,535,24,4.48598130841121
"88149","stærkt","I","10",2012,"fly",2,2,535,24,4.48598130841121
"88274","problem","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"88326","dræbt","I","10",2012,"fly",-3,3,535,24,4.48598130841121
"88333","døde","I","10",2012,"fly",-3,3,535,24,4.48598130841121
"88339","syge","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"88342","kaos","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"88377","hjælp","I","10",2012,"fly",2,2,535,24,4.48598130841121
"88380","sultende","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"88392","sultende","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"88419","lidelser","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"88420","når","I","10",2012,"fly",0,0,535,24,4.48598130841121
"88443","alene","I","10",2012,"fly",-1,1,535,24,4.48598130841121
"88537","forhindre","I","10",2013,"fly",-1,1,275,8,2.90909090909091
"88549","fremme","I","10",2013,"fly",1,1,275,8,2.90909090909091
"88676","fritaget","I","10",2013,"fly",-1,1,275,8,2.90909090909091
"88695","ønsker","I","10",2013,"fly",2,2,275,8,2.90909090909091
"88700","oplagt","I","10",2013,"fly",2,2,275,8,2.90909090909091
"88708","ønskede","I","10",2013,"fly",2,2,275,8,2.90909090909091
"88718","ønskede","I","10",2013,"fly",2,2,275,8,2.90909090909091
"88722","håber","I","10",2013,"fly",2,2,275,8,2.90909090909091
"88793","kritikken","I","10",2014,"fly",-2,2,361,11,3.04709141274238
"88971","afgørende","I","10",2014,"fly",1,1,361,11,3.04709141274238
"88980","bedre","I","10",2014,"fly",2,2,361,11,3.04709141274238
"89021","problem","I","10",2014,"fly",-2,2,361,11,3.04709141274238
"89031","lo","I","10",2014,"fly",1,1,361,11,3.04709141274238
"89066","naturligt","I","10",2014,"fly",1,1,361,11,3.04709141274238
"89075","når","I","10",2014,"fly",0,0,361,11,3.04709141274238
"89085","imod","I","10",2014,"fly",-1,1,361,11,3.04709141274238
"89096","konflikt","I","10",2014,"fly",-2,2,361,11,3.04709141274238
"89129","helst","I","10",2014,"fly",1,1,361,11,3.04709141274238
"89150","skyld","I","10",2014,"fly",-2,2,361,11,3.04709141274238
"89202","krav","I","10",2015,"fly",-1,1,304,6,1.97368421052632
"89238","sikret","I","10",2015,"fly",2,2,304,6,1.97368421052632
"89270","kritisere","I","10",2015,"fly",-2,2,304,6,1.97368421052632
"89322","usikkert","I","10",2015,"fly",-2,2,304,6,1.97368421052632
"89349","godt","I","10",2015,"fly",3,3,304,6,1.97368421052632
"89358","problemer","I","10",2015,"fly",-2,2,304,6,1.97368421052632
"89458","krisen","I","10",2011,"ind",-3,3,184,13,7.06521739130435
"89473","frygter","I","10",2011,"ind",-2,2,184,13,7.06521739130435
"89474","katastrofe","I","10",2011,"ind",-2,2,184,13,7.06521739130435
"89476","advarer","I","10",2011,"ind",-2,2,184,13,7.06521739130435
"89482","appellerer","I","10",2011,"ind",-1,1,184,13,7.06521739130435
"89484","hjælp","I","10",2011,"ind",2,2,184,13,7.06521739130435
"89502","risiko","I","10",2011,"ind",-2,2,184,13,7.06521739130435
"89507","katastrofe","I","10",2011,"ind",-2,2,184,13,7.06521739130435
"89515","oprør","I","10",2011,"ind",-2,2,184,13,7.06521739130435
"89540","hjælp","I","10",2011,"ind",2,2,184,13,7.06521739130435
"89555","krisen","I","10",2011,"ind",-3,3,184,13,7.06521739130435
"89565","sikkerhed","I","10",2011,"ind",1,1,184,13,7.06521739130435
"89568","når","I","10",2011,"ind",0,0,184,13,7.06521739130435
"89648","protester","I","10",2012,"ind",-2,2,633,30,4.739336492891
"89652","krav","I","10",2012,"ind",-1,1,633,30,4.739336492891
"89655","frygter","I","10",2012,"ind",-2,2,633,30,4.739336492891
"89672","velkommen","I","10",2012,"ind",2,2,633,30,4.739336492891
"89711","protesterer","I","10",2012,"ind",-2,2,633,30,4.739336492891
"89712","imod","I","10",2012,"ind",-1,1,633,30,4.739336492891
"89736","tømmermænd","I","10",2012,"ind",-2,2,633,30,4.739336492891
"89739","alene","I","10",2012,"ind",-1,1,633,30,4.739336492891
"89775","forsigtige","I","10",2012,"ind",-1,1,633,30,4.739336492891
"89792","fremskridtene","I","10",2012,"ind",2,2,633,30,4.739336492891
"89817","varme","I","10",2012,"ind",2,2,633,30,4.739336492891
"89821","godt","I","10",2012,"ind",3,3,633,30,4.739336492891
"89838","kritiserer","I","10",2012,"ind",-2,2,633,30,4.739336492891
"89869","ofre","I","10",2012,"ind",-2,2,633,30,4.739336492891
"89879","forværre","I","10",2012,"ind",-2,2,633,30,4.739336492891
"89896","lugter","I","10",2012,"ind",-1,1,633,30,4.739336492891
"89943","ramt","I","10",2012,"ind",-2,2,633,30,4.739336492891
"89964","ødelægge","I","10",2012,"ind",-3,3,633,30,4.739336492891
"89969","optimistiske","I","10",2012,"ind",2,2,633,30,4.739336492891
"89984","tabt","I","10",2012,"ind",-3,3,633,30,4.739336492891
"90042","taber","I","10",2012,"ind",-3,3,633,30,4.739336492891
"90046","ydmygede","I","10",2012,"ind",-3,3,633,30,4.739336492891
"90048","ensomme","I","10",2012,"ind",-2,2,633,30,4.739336492891
"90083","demonstranterne","I","10",2012,"ind",-1,1,633,30,4.739336492891
"90099","forlade","I","10",2012,"ind",-1,1,633,30,4.739336492891
"90119","nej","I","10",2012,"ind",-1,1,633,30,4.739336492891
"90170","miste","I","10",2012,"ind",-2,2,633,30,4.739336492891
"90209","problemerne","I","10",2012,"ind",-2,2,633,30,4.739336492891
"90221","tro","I","10",2012,"ind",1,1,633,30,4.739336492891
"90269","bestemt","I","10",2012,"ind",2,2,633,30,4.739336492891
"90377","interessant","I","10",2013,"ind",2,2,280,7,2.5
"90386","positivt","I","10",2013,"ind",2,2,280,7,2.5
"90423","godt","I","10",2013,"ind",3,3,280,7,2.5
"90445","bifalder","I","10",2013,"ind",2,2,280,7,2.5
"90462","øge","I","10",2013,"ind",1,1,280,7,2.5
"90492","god","I","10",2013,"ind",3,3,280,7,2.5
"90537","godt","I","10",2013,"ind",3,3,280,7,2.5
"90619","forlader","I","10",2014,"ind",-2,2,279,13,4.6594982078853
"90641","falske","I","10",2014,"ind",-3,3,279,13,4.6594982078853
"90686","oplyser","I","10",2014,"ind",2,2,279,13,4.6594982078853
"90713","udnævnt","I","10",2014,"ind",1,1,279,13,4.6594982078853
"90726","beklager","I","10",2014,"ind",-2,2,279,13,4.6594982078853
"90728","forlegenhed","I","10",2014,"ind",-2,2,279,13,4.6594982078853
"90746","ked","I","10",2014,"ind",-2,2,279,13,4.6594982078853
"90750","forlader","I","10",2014,"ind",-2,2,279,13,4.6594982078853
"90759","hæderlig","I","10",2014,"ind",3,3,279,13,4.6594982078853
"90763","lancerede","I","10",2014,"ind",1,1,279,13,4.6594982078853
"90767","kontroversiel","I","10",2014,"ind",-2,2,279,13,4.6594982078853
"90805","forargede","I","10",2014,"ind",-3,3,279,13,4.6594982078853
"90811","racistisk","I","10",2014,"ind",-3,3,279,13,4.6594982078853
"90848","advare","I","10",2015,"ind",-2,2,290,17,5.86206896551724
"90862","advarer","I","10",2015,"ind",-2,2,290,17,5.86206896551724
"90884","udvise","I","10",2015,"ind",-2,2,290,17,5.86206896551724
"90897","advarsler","I","10",2015,"ind",-3,3,290,17,5.86206896551724
"90917","angreb","I","10",2015,"ind",-1,1,290,17,5.86206896551724
"90952","når","I","10",2015,"ind",0,0,290,17,5.86206896551724
"90954","helst","I","10",2015,"ind",1,1,290,17,5.86206896551724
"90959","angreb","I","10",2015,"ind",-1,1,290,17,5.86206896551724
"90987","bekymrede","I","10",2015,"ind",-2,2,290,17,5.86206896551724
"91031","støtte","I","10",2015,"ind",2,2,290,17,5.86206896551724
"91055","angreb","I","10",2015,"ind",-1,1,290,17,5.86206896551724
"91063","sikkerhed","I","10",2015,"ind",1,1,290,17,5.86206896551724
"91094","oplyser","I","10",2015,"ind",2,2,290,17,5.86206896551724
"91104","skylden","I","10",2015,"ind",-2,2,290,17,5.86206896551724
"91107","blodige","I","10",2015,"ind",-3,3,290,17,5.86206896551724
"91108","angreb","I","10",2015,"ind",-1,1,290,17,5.86206896551724
"91121","dræbt","I","10",2015,"ind",-3,3,290,17,5.86206896551724
"91126","afviser","I","2",2011,"fly",-1,1,290,19,6.55172413793103
"91141","hjælp","I","2",2011,"fly",2,2,290,19,6.55172413793103
"91152","venter","I","2",2011,"fly",-1,1,290,19,6.55172413793103
"91169","hjælp","I","2",2011,"fly",2,2,290,19,6.55172413793103
"91184","når","I","2",2011,"fly",0,0,290,19,6.55172413793103
"91188","ønske","I","2",2011,"fly",2,2,290,19,6.55172413793103
"91219","problemerne","I","2",2011,"fly",-2,2,290,19,6.55172413793103
"91235","suspendere","I","2",2011,"fly",-1,1,290,19,6.55172413793103
"91240","hjælpe","I","2",2011,"fly",2,2,290,19,6.55172413793103
"91249","frygter","I","2",2011,"fly",-2,2,290,19,6.55172413793103
"91277","garantere","I","2",2011,"fly",1,1,290,19,6.55172413793103
"91288","hovedpine","I","2",2011,"fly",-2,2,290,19,6.55172413793103
"91292","problem","I","2",2011,"fly",-2,2,290,19,6.55172413793103
"91302","afvisning","I","2",2011,"fly",-2,2,290,19,6.55172413793103
"91305","opbakning","I","2",2011,"fly",2,2,290,19,6.55172413793103
"91314","klart","I","2",2011,"fly",1,1,290,19,6.55172413793103
"91326","grænser","I","2",2011,"fly",-1,1,290,19,6.55172413793103
"91376","støtte","I","2",2011,"fly",2,2,290,19,6.55172413793103
"91411","klart","I","2",2011,"fly",1,1,290,19,6.55172413793103
"91457","tildelt","I","2",2012,"fly",3,3,239,7,2.92887029288703
"91547","beskytte","I","2",2012,"fly",1,1,239,7,2.92887029288703
"91576","ønsket","I","2",2012,"fly",2,2,239,7,2.92887029288703
"91610","protester","I","2",2012,"fly",-2,2,239,7,2.92887029288703
"91619","konflikt","I","2",2012,"fly",-2,2,239,7,2.92887029288703
"91622","styrker","I","2",2012,"fly",2,2,239,7,2.92887029288703
"91634","invitere","I","2",2012,"fly",1,1,239,7,2.92887029288703
"91678","løfte","I","2",2013,"fly",1,1,370,23,6.21621621621622
"91682","når","I","2",2013,"fly",0,0,370,23,6.21621621621622
"91710","klar","I","2",2013,"fly",1,1,370,23,6.21621621621622
"91727","sikre","I","2",2013,"fly",1,1,370,23,6.21621621621622
"91731","fred","I","2",2013,"fly",2,2,370,23,6.21621621621622
"91738","undermineret","I","2",2013,"fly",-2,2,370,23,6.21621621621622
"91744","støtter","I","2",2013,"fly",2,2,370,23,6.21621621621622
"91753","mulighed","I","2",2013,"fly",2,2,370,23,6.21621621621622
"91782","hurtigt","I","2",2013,"fly",2,2,370,23,6.21621621621622
"91786","sikkerhed","I","2",2013,"fly",1,1,370,23,6.21621621621622
"91810","belønne","I","2",2013,"fly",2,2,370,23,6.21621621621622
"91814","løfte","I","2",2013,"fly",1,1,370,23,6.21621621621622
"91857","hjælp","I","2",2013,"fly",2,2,370,23,6.21621621621622
"91869","sikre","I","2",2013,"fly",1,1,370,23,6.21621621621622
"91914","præcis","I","2",2013,"fly",2,2,370,23,6.21621621621622
"91934","krav","I","2",2013,"fly",-1,1,370,23,6.21621621621622
"91954","sammenbrud","I","2",2013,"fly",-2,2,370,23,6.21621621621622
"91956","kaos","I","2",2013,"fly",-2,2,370,23,6.21621621621622
"91959","konflikt","I","2",2013,"fly",-2,2,370,23,6.21621621621622
"91974","risiko","I","2",2013,"fly",-2,2,370,23,6.21621621621622
"91978","engagere","I","2",2013,"fly",1,1,370,23,6.21621621621622
"91984","risiko","I","2",2013,"fly",-2,2,370,23,6.21621621621622
"92009","engagere","I","2",2013,"fly",1,1,370,23,6.21621621621622
"92094","succes","I","2",2014,"fly",2,2,216,6,2.77777777777778
"92103","oplyser","I","2",2014,"fly",2,2,216,6,2.77777777777778
"92162","skade","I","2",2014,"fly",-2,2,216,6,2.77777777777778
"92187","blodige","I","2",2014,"fly",-3,3,216,6,2.77777777777778
"92192","sammenstød","I","2",2014,"fly",-2,2,216,6,2.77777777777778
"92199","ulykker","I","2",2014,"fly",-2,2,216,6,2.77777777777778
"92273","fanget","I","2",2015,"fly",-2,2,853,25,2.93083235638921
"92279","flydende","I","2",2015,"fly",2,2,853,25,2.93083235638921
"92313","syge","I","2",2015,"fly",-2,2,853,25,2.93083235638921
"92415","oprør","I","2",2015,"fly",-2,2,853,25,2.93083235638921
"92442","kæmpede","I","2",2015,"fly",-2,2,853,25,2.93083235638921
"92449","syg","I","2",2015,"fly",-2,2,853,25,2.93083235638921
"92452","syge","I","2",2015,"fly",-2,2,853,25,2.93083235638921
"92475","dræbt","I","2",2015,"fly",-3,3,853,25,2.93083235638921
"92486","farligt","I","2",2015,"fly",-2,2,853,25,2.93083235638921
"92505","sødt","I","2",2015,"fly",2,2,853,25,2.93083235638921
"92517","fucking","I","2",2015,"fly",-2,2,853,25,2.93083235638921
"92537","demonstranter","I","2",2015,"fly",-1,1,853,25,2.93083235638921
"92551","pænt","I","2",2015,"fly",2,2,853,25,2.93083235638921
"92571","indignationen","I","2",2015,"fly",-2,2,853,25,2.93083235638921
"92602","roste","I","2",2015,"fly",3,3,853,25,2.93083235638921
"92609","roste","I","2",2015,"fly",3,3,853,25,2.93083235638921
"92694","når","I","2",2015,"fly",0,0,853,25,2.93083235638921
"92732","når","I","2",2015,"fly",0,0,853,25,2.93083235638921
"92827","tro","I","2",2015,"fly",1,1,853,25,2.93083235638921
"92881","når","I","2",2015,"fly",0,0,853,25,2.93083235638921
"92895","løser","I","2",2015,"fly",1,1,853,25,2.93083235638921
"92914","løsning","I","2",2015,"fly",1,1,853,25,2.93083235638921
"92920","problemer","I","2",2015,"fly",-2,2,853,25,2.93083235638921
"92962","sikker","I","2",2015,"fly",2,2,853,25,2.93083235638921
"93037","præcis","I","2",2015,"fly",2,2,853,25,2.93083235638921
"93102","forkert","I","2",2011,"ind",-2,2,216,9,4.16666666666667
"93177","støtter","I","2",2011,"ind",2,2,216,9,4.16666666666667
"93192","begrænse","I","2",2011,"ind",-1,1,216,9,4.16666666666667
"93217","problem","I","2",2011,"ind",-2,2,216,9,4.16666666666667
"93220","forskelsbehandle","I","2",2011,"ind",-2,2,216,9,4.16666666666667
"93257","skeptisk","I","2",2011,"ind",-2,2,216,9,4.16666666666667
"93280","risikerer","I","2",2011,"ind",-2,2,216,9,4.16666666666667
"93289","interesse","I","2",2011,"ind",1,1,216,9,4.16666666666667
"93297","risikerer","I","2",2011,"ind",-2,2,216,9,4.16666666666667
"93341","fornøjelse","I","2",2012,"ind",3,3,292,8,2.73972602739726
"93412","skyldige","I","2",2012,"ind",-3,3,292,8,2.73972602739726
"93413","når","I","2",2012,"ind",0,0,292,8,2.73972602739726
"93438","farligt","I","2",2012,"ind",-2,2,292,8,2.73972602739726
"93490","diskriminerer","I","2",2012,"ind",-2,2,292,8,2.73972602739726
"93496","passe","I","2",2012,"ind",1,1,292,8,2.73972602739726
"93542","begrænset","I","2",2012,"ind",-1,1,292,8,2.73972602739726
"93585","dårlige","I","2",2012,"ind",-3,3,292,8,2.73972602739726
"93608","grænser","I","2",2013,"ind",-1,1,341,19,5.57184750733138
"93609","truer","I","2",2013,"ind",-2,2,341,19,5.57184750733138
"93616","ekspert","I","2",2013,"ind",1,1,341,19,5.57184750733138
"93637","sikre","I","2",2013,"ind",1,1,341,19,5.57184750733138
"93654","stoppe","I","2",2013,"ind",-1,1,341,19,5.57184750733138
"93659","når","I","2",2013,"ind",0,0,341,19,5.57184750733138
"93666","mister","I","2",2013,"ind",-2,2,341,19,5.57184750733138
"93742","problem","I","2",2013,"ind",-2,2,341,19,5.57184750733138
"93788","avanceret","I","2",2013,"ind",1,1,341,19,5.57184750733138
"93791","sikre","I","2",2013,"ind",1,1,341,19,5.57184750733138
"93799","grænser","I","2",2013,"ind",-1,1,341,19,5.57184750733138
"93806","klar","I","2",2013,"ind",1,1,341,19,5.57184750733138
"93825","støtte","I","2",2013,"ind",2,2,341,19,5.57184750733138
"93827","lancere","I","2",2013,"ind",1,1,341,19,5.57184750733138
"93852","når","I","2",2013,"ind",0,0,341,19,5.57184750733138
"93870","når","I","2",2013,"ind",0,0,341,19,5.57184750733138
"93899","trusler","I","2",2013,"ind",-2,2,341,19,5.57184750733138
"93906","mistænkelige","I","2",2013,"ind",-2,2,341,19,5.57184750733138
"93928","advare","I","2",2013,"ind",-2,2,341,19,5.57184750733138
"93948","sympati","I","2",2014,"ind",2,2,368,21,5.70652173913043
"93963","kamp","I","2",2014,"ind",-1,1,368,21,5.70652173913043
"94005","undgå","I","2",2014,"ind",-1,1,368,21,5.70652173913043
"94017","værdsætte","I","2",2014,"ind",2,2,368,21,5.70652173913043
"94030","god","I","2",2014,"ind",3,3,368,21,5.70652173913043
"94037","gennemført","I","2",2014,"ind",2,2,368,21,5.70652173913043
"94059","stolt","I","2",2014,"ind",2,2,368,21,5.70652173913043
"94107","velfungerende","I","2",2014,"ind",2,2,368,21,5.70652173913043
"94115","stolte","I","2",2014,"ind",2,2,368,21,5.70652173913043
"94142","stærk","I","2",2014,"ind",2,2,368,21,5.70652173913043
"94151","problem","I","2",2014,"ind",-2,2,368,21,5.70652173913043
"94172","stærk","I","2",2014,"ind",2,2,368,21,5.70652173913043
"94176","ønsker","I","2",2014,"ind",2,2,368,21,5.70652173913043
"94177","let","I","2",2014,"ind",1,1,368,21,5.70652173913043
"94180","når","I","2",2014,"ind",0,0,368,21,5.70652173913043
"94183","vold","I","2",2014,"ind",-3,3,368,21,5.70652173913043
"94185","trusler","I","2",2014,"ind",-2,2,368,21,5.70652173913043
"94187","vold","I","2",2014,"ind",-3,3,368,21,5.70652173913043
"94208","lette","I","2",2014,"ind",2,2,368,21,5.70652173913043
"94220","forkerte","I","2",2014,"ind",-2,2,368,21,5.70652173913043
"94270","understøtter","I","2",2014,"ind",2,2,368,21,5.70652173913043
"94325","respekteret","I","2",2015,"ind",2,2,443,21,4.74040632054176
